BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
8975.0,36,15.31,0,40000.0,Verified,debt_consolidation,IL,23.52,f,2308.54,0.0,INDIVIDUAL,,,1.0
22300.0,60,15.61,10,58000.0,Source Verified,debt_consolidation,NC,31.72,f,2208.78,0.0,INDIVIDUAL,0.0,207856.0,0.0
16800.0,60,12.12,5,38000.0,Verified,debt_consolidation,NC,14.78,f,4093.02,0.0,INDIVIDUAL,,,1.0
17000.0,60,22.15,10,49000.0,Verified,debt_consolidation,UT,24.79,w,5409.95,0.0,INDIVIDUAL,0.0,187785.0,0.0
17975.0,36,7.9,10,150000.0,Source Verified,debt_consolidation,NY,7.86,f,1308.09,0.0,INDIVIDUAL,,,1.0
28000.0,36,8.39,2,115000.0,Source Verified,credit_card,IL,11.29,w,2868.57,0.0,INDIVIDUAL,1687.0,45602.0,0.0
9000.0,36,12.49,10,25000.0,Verified,debt_consolidation,FL,16.61,f,1034.0,0.0,INDIVIDUAL,0.0,20964.0,1.0
25950.0,36,16.99,5,58000.0,Verified,debt_consolidation,CA,14.03,f,1717.85,0.0,INDIVIDUAL,0.0,23927.0,0.0
30000.0,60,12.59,4,150000.0,Source Verified,debt_consolidation,VA,15.34,w,583.74,0.0,INDIVIDUAL,0.0,74619.0,0.0
12000.0,36,6.99,0,100000.0,Verified,debt_consolidation,NY,6.9,w,0.0,0.0,INDIVIDUAL,0.0,18613.0,0.0
6000.0,36,18.25,10,390000.0,Source Verified,debt_consolidation,CA,3.74,f,1519.79,15.0,INDIVIDUAL,670.0,36054.0,0.0
20850.0,60,28.49,10,58000.0,Verified,debt_consolidation,NY,15.68,f,0.0,0.0,INDIVIDUAL,0.0,28773.0,0.0
2400.0,36,18.99,10,130000.0,Verified,other,FL,1.37,w,182.69,0.0,INDIVIDUAL,0.0,2540.0,0.0
14900.0,36,12.85,1,120000.0,Not Verified,debt_consolidation,CA,19.46,f,2754.67,0.0,INDIVIDUAL,0.0,209503.0,0.0
2400.0,36,12.69,5,92000.0,Not Verified,home_improvement,MO,20.4,f,495.87,0.0,INDIVIDUAL,,,1.0
6754.96,36,16.32,3,55000.0,Source Verified,debt_consolidation,NY,3.99,f,1651.46,0.0,INDIVIDUAL,,,1.0
22325.0,60,17.14,10,52000.0,Source Verified,credit_card,FL,29.77,w,3270.19,0.0,INDIVIDUAL,0.0,189210.0,0.0
3500.0,36,6.24,5,38000.0,Source Verified,credit_card,TX,16.01,w,15.77,0.0,INDIVIDUAL,0.0,12725.0,0.0
7000.0,36,6.49,10,60000.0,Not Verified,debt_consolidation,OH,3.66,w,394.02,0.0,INDIVIDUAL,0.0,67211.0,0.0
16975.0,60,25.57,0,34000.0,Verified,debt_consolidation,CA,21.28,f,3092.45,0.0,INDIVIDUAL,0.0,31287.0,0.0
35000.0,36,16.99,10,84000.0,Verified,debt_consolidation,TX,19.56,f,2369.6,0.0,INDIVIDUAL,0.0,141512.0,0.0
14000.0,60,14.49,8,45000.0,Source Verified,debt_consolidation,AL,20.96,w,2857.22,0.0,INDIVIDUAL,0.0,17022.0,0.0
4800.0,36,14.99,10,55000.0,Verified,debt_consolidation,CT,20.66,w,708.21,0.0,INDIVIDUAL,0.0,38935.0,0.0
14000.0,36,11.55,6,73000.0,Verified,credit_card,TN,14.91,f,2510.64,0.0,INDIVIDUAL,0.0,397113.0,0.0
30000.0,60,18.25,10,110000.0,Verified,debt_consolidation,MO,22.22,f,3483.64,0.0,INDIVIDUAL,420.0,268952.0,0.0
14400.0,60,21.99,1,37000.0,Verified,debt_consolidation,CA,31.93,w,228.7,0.0,INDIVIDUAL,0.0,30098.0,0.0
35000.0,36,10.65,7,90000.0,Verified,debt_consolidation,NY,17.41,f,6033.68,0.0,INDIVIDUAL,,,1.0
20000.0,60,10.15,9,67000.0,Source Verified,credit_card,KY,11.87,w,2152.19,0.0,INDIVIDUAL,0.0,185010.0,0.0
19900.0,60,16.55,10,54000.0,Source Verified,debt_consolidation,SD,10.82,f,1330.52,0.0,INDIVIDUAL,0.0,20974.0,0.0
16000.0,36,13.53,0,52000.0,Not Verified,debt_consolidation,MI,16.94,f,1956.74,0.0,INDIVIDUAL,1251.0,30163.0,1.0
20000.0,60,13.33,10,110000.0,Source Verified,debt_consolidation,NE,13.47,w,426.9,0.0,INDIVIDUAL,0.0,352644.0,0.0
12000.0,36,14.65,4,108000.0,Verified,debt_consolidation,CA,10.77,w,679.92,0.0,INDIVIDUAL,910.0,371710.0,0.0
5000.0,36,10.64,5,49000.0,Not Verified,home_improvement,OH,1.22,w,41.37,0.0,INDIVIDUAL,2545.0,49447.0,0.0
29700.0,60,14.98,10,170000.0,Source Verified,debt_consolidation,CA,23.74,w,7629.09,0.0,INDIVIDUAL,0.0,729286.0,0.0
4800.0,36,9.17,3,385000.0,Source Verified,home_improvement,CA,5.25,w,70.02,0.0,INDIVIDUAL,0.0,1275731.0,0.0
20000.0,36,9.17,-1,93600.0,Verified,debt_consolidation,FL,33.38,w,1348.01,0.0,INDIVIDUAL,0.0,369867.0,0.0
4000.0,36,10.99,10,50000.0,Not Verified,other,RI,12.79,f,295.49,0.0,INDIVIDUAL,0.0,10989.0,0.0
10900.0,36,12.29,-1,35000.0,Not Verified,debt_consolidation,WI,35.94,w,312.26,0.0,INDIVIDUAL,0.0,142058.0,0.0
15000.0,36,8.18,10,62000.0,Not Verified,debt_consolidation,PA,12.21,f,512.87,0.0,INDIVIDUAL,0.0,109299.0,1.0
27950.0,60,21.15,8,109000.0,Verified,debt_consolidation,OK,24.02,f,11473.46,0.0,INDIVIDUAL,0.0,419933.0,1.0
20325.0,36,8.67,2,57000.0,Verified,debt_consolidation,TX,29.24,f,1403.96,0.0,INDIVIDUAL,527.0,236818.0,0.0
10000.0,36,7.69,7,82500.0,Not Verified,credit_card,NY,16.83,f,870.58,0.0,INDIVIDUAL,1526.0,230826.0,0.0
12800.0,60,12.99,7,44000.0,Not Verified,debt_consolidation,FL,23.3,w,1967.34,0.0,INDIVIDUAL,0.0,197387.0,1.0
10275.0,36,9.71,10,29600.0,Not Verified,debt_consolidation,GA,13.63,w,1516.69,0.0,INDIVIDUAL,0.0,38375.0,0.0
7000.0,36,19.52,8,32500.0,Not Verified,debt_consolidation,CA,27.66,f,1517.06,0.0,INDIVIDUAL,0.0,21810.0,0.0
24975.0,36,13.8,6,96000.0,Source Verified,small_business,VA,1.48,f,5667.32,0.0,INDIVIDUAL,,,1.0
15000.0,36,20.99,9,35000.0,Source Verified,debt_consolidation,NJ,15.43,w,1380.86,0.0,INDIVIDUAL,0.0,15550.0,0.0
15000.0,36,10.99,3,45000.0,Source Verified,debt_consolidation,NJ,16.16,w,1777.99,0.0,INDIVIDUAL,0.0,26955.0,1.0
8150.0,36,17.57,4,60000.0,Not Verified,debt_consolidation,MA,28.09,w,677.11,0.0,INDIVIDUAL,0.0,52359.0,1.0
5975.0,36,11.53,5,40000.0,Source Verified,debt_consolidation,FL,16.47,f,266.95,0.0,INDIVIDUAL,2361.0,149955.0,0.0
14000.0,36,9.17,0,58000.0,Source Verified,credit_card,NE,29.67,w,99.85,0.0,INDIVIDUAL,0.0,120660.0,0.0
3000.0,36,11.71,0,45000.0,Not Verified,home_improvement,NV,15.23,f,569.92,0.0,INDIVIDUAL,,,1.0
23300.0,60,21.99,7,63000.0,Verified,debt_consolidation,AL,22.21,f,2475.06,0.0,INDIVIDUAL,0.0,59812.0,0.0
30000.0,36,12.05,7,130000.0,Source Verified,debt_consolidation,NY,7.56,w,555.34,0.0,INDIVIDUAL,0.0,21024.0,0.0
22000.0,36,12.69,0,72000.0,Source Verified,debt_consolidation,PA,30.42,w,2052.88,0.0,INDIVIDUAL,0.0,130027.0,0.0
6500.0,36,10.99,1,29900.0,Not Verified,credit_card,CA,23.56,w,1036.06,0.0,INDIVIDUAL,0.0,10814.0,0.0
25000.0,60,8.18,0,135000.0,Verified,credit_card,TX,13.54,w,673.43,0.0,INDIVIDUAL,0.0,315571.0,0.0
7200.0,36,8.19,-1,18024.0,Verified,home_improvement,NM,9.72,f,571.61,0.0,INDIVIDUAL,0.0,2755.0,0.0
21625.0,60,20.5,10,45000.0,Verified,debt_consolidation,VA,32.51,f,9392.55,14.9502107744,INDIVIDUAL,,,0.0
22675.0,60,22.99,10,54051.0,Verified,credit_card,MO,18.21,w,4129.41,0.0,INDIVIDUAL,0.0,25885.0,0.0
9200.0,36,8.38,0,20000.0,Not Verified,debt_consolidation,AR,13.81,w,87.81,0.0,INDIVIDUAL,0.0,22363.0,0.0
16400.0,60,19.99,3,55000.0,Not Verified,credit_card,TX,34.67,f,1836.18,0.0,INDIVIDUAL,0.0,259654.0,0.0
16500.0,60,19.05,5,110000.0,Source Verified,debt_consolidation,VA,10.05,f,7528.82,0.0,INDIVIDUAL,0.0,26566.0,0.0
11925.0,60,23.99,10,35000.0,Source Verified,debt_consolidation,NY,14.71,f,2273.58,0.0,INDIVIDUAL,0.0,5713.0,0.0
4500.0,36,9.17,10,106400.0,Not Verified,credit_card,NC,9.39,f,217.25,0.0,INDIVIDUAL,0.0,38691.0,0.0
18350.0,60,16.55,10,55000.0,Verified,debt_consolidation,VA,33.93,w,278.39,0.0,INDIVIDUAL,0.0,82172.0,0.0
12000.0,60,18.24,8,92000.0,Verified,home_improvement,NY,14.6,w,1598.74,0.0,INDIVIDUAL,0.0,344169.0,1.0
21000.0,60,22.47,6,125000.0,Verified,credit_card,VA,13.47,w,4465.44,0.0,INDIVIDUAL,0.0,583364.0,1.0
6975.0,36,10.99,10,160000.0,Verified,debt_consolidation,IL,15.88,f,1038.97,0.0,INDIVIDUAL,0.0,261450.0,0.0
19600.0,36,15.59,7,45000.0,Not Verified,credit_card,WY,25.76,f,2739.54,0.0,INDIVIDUAL,0.0,145255.0,1.0
10000.0,36,9.71,10,90000.0,Not Verified,debt_consolidation,TX,14.7,f,1495.34,0.0,INDIVIDUAL,0.0,220734.0,0.0
16000.0,36,7.89,10,130000.0,Not Verified,credit_card,MA,26.8,f,290.25,0.0,INDIVIDUAL,0.0,326635.0,0.0
13000.0,36,8.19,1,52000.0,Source Verified,credit_card,NJ,13.71,w,562.89,0.0,INDIVIDUAL,834.0,15925.0,0.0
11000.0,60,9.99,2,55000.0,Source Verified,credit_card,NH,25.05,f,525.41,0.0,INDIVIDUAL,0.0,66547.0,0.0
12450.0,36,14.65,8,68000.0,Source Verified,debt_consolidation,CA,9.32,f,1019.45,0.0,INDIVIDUAL,458.0,61199.0,1.0
11000.0,36,10.99,1,35000.0,Source Verified,debt_consolidation,AZ,26.23,w,1787.72,0.0,INDIVIDUAL,0.0,99488.0,0.0
18000.0,36,6.24,0,105000.0,Not Verified,credit_card,CA,6.62,w,592.5,0.0,INDIVIDUAL,0.0,24981.0,0.0
20000.0,60,17.86,4,50100.0,Not Verified,debt_consolidation,IN,19.59,f,1093.72,0.0,INDIVIDUAL,131.0,40106.0,0.0
3000.0,36,13.67,1,40000.0,Verified,credit_card,NC,37.35,f,31.9,0.0,INDIVIDUAL,0.0,39636.0,0.0
10000.0,36,12.05,7,78000.0,Source Verified,debt_consolidation,CA,4.8,w,130.54,0.0,INDIVIDUAL,2603.0,27105.0,0.0
12000.0,36,7.89,0,90000.0,Verified,debt_consolidation,CA,13.02,w,73.64,0.0,INDIVIDUAL,0.0,39497.0,0.0
10000.0,60,13.66,3,45000.0,Source Verified,credit_card,NY,29.12,w,1259.42,0.0,INDIVIDUAL,0.0,55926.0,0.0
26375.0,60,16.2,10,60000.0,Source Verified,debt_consolidation,CA,18.46,f,7036.38,0.0,INDIVIDUAL,0.0,152124.0,1.0
22000.0,36,7.69,2,90000.0,Verified,debt_consolidation,VA,16.37,w,1992.05,0.0,INDIVIDUAL,0.0,53692.0,0.0
15000.0,60,15.61,10,60000.0,Not Verified,home_improvement,KY,24.68,w,3156.62,0.0,INDIVIDUAL,0.0,119007.0,0.0
7500.0,36,10.99,3,63200.0,Not Verified,home_improvement,OK,8.58,w,382.96,0.0,INDIVIDUAL,0.0,84473.0,0.0
10000.0,36,12.35,6,45000.0,Verified,home_improvement,NV,32.8,w,919.24,0.0,INDIVIDUAL,0.0,154943.0,0.0
10000.0,36,14.64,-1,36852.0,Verified,credit_card,WY,21.26,w,1944.28,0.0,INDIVIDUAL,0.0,160755.0,0.0
11750.0,36,8.38,0,33500.0,Not Verified,credit_card,OH,34.15,f,0.0,0.0,INDIVIDUAL,0.0,39752.0,0.0
23925.0,60,22.99,2,60000.0,Source Verified,debt_consolidation,IN,18.9,f,3515.95,0.0,INDIVIDUAL,0.0,104546.0,0.0
19700.0,60,12.69,4,55000.0,Verified,debt_consolidation,MD,29.26,f,5565.81,0.0,INDIVIDUAL,,,1.0
2000.0,36,8.18,10,55000.0,Not Verified,other,OH,20.88,w,31.78,0.0,INDIVIDUAL,0.0,35816.0,0.0
9975.0,36,15.61,3,28000.0,Verified,debt_consolidation,CA,29.7,w,1044.78,0.0,INDIVIDUAL,0.0,32579.0,0.0
35000.0,36,16.29,10,80445.0,Verified,debt_consolidation,VA,25.24,w,7371.88,0.0,INDIVIDUAL,0.0,61080.0,0.0
20000.0,36,16.24,10,220000.0,Source Verified,small_business,AL,13.27,w,4597.74,0.0,INDIVIDUAL,3400.0,329538.0,0.0
10000.0,36,12.99,9,68000.0,Not Verified,debt_consolidation,CA,14.7,f,1929.6,0.0,INDIVIDUAL,0.0,33373.0,1.0
13000.0,36,18.55,4,95000.0,Not Verified,debt_consolidation,NH,12.14,f,200.91,0.0,INDIVIDUAL,0.0,178923.0,0.0
12000.0,36,12.35,3,35000.0,Not Verified,debt_consolidation,MA,15.22,f,2334.84,0.0,INDIVIDUAL,0.0,37951.0,0.0
21000.0,36,10.99,10,120000.0,Verified,debt_consolidation,CA,8.07,f,2837.06,0.0,INDIVIDUAL,0.0,256274.0,0.0
11975.0,60,12.39,7,64000.0,Source Verified,debt_consolidation,TX,30.79,w,1309.99,0.0,INDIVIDUAL,0.0,162464.0,0.0
28000.0,36,7.62,-1,145000.0,Source Verified,major_purchase,OK,8.89,f,3052.87,0.0,INDIVIDUAL,0.0,347081.0,1.0
25000.0,36,5.32,-1,78000.0,Not Verified,credit_card,FL,11.58,f,96.05,0.0,INDIVIDUAL,0.0,216061.0,0.0
13000.0,36,14.3,10,50000.0,Verified,home_improvement,CA,17.26,w,2834.2,0.0,INDIVIDUAL,0.0,295126.0,0.0
5425.0,36,5.42,2,35000.0,Not Verified,home_improvement,TX,7.71,f,470.27,0.0,INDIVIDUAL,,,1.0
14200.0,36,11.53,-1,61000.0,Not Verified,credit_card,IL,29.1,w,631.79,0.0,INDIVIDUAL,0.0,30235.0,0.0
4497.49147442,60,6.17,5,55000.0,Verified,credit_card,HI,14.81,f,741.16,0.0,INDIVIDUAL,,,1.0
6800.0,36,12.29,0,47900.0,Source Verified,debt_consolidation,TX,12.1,w,670.13,0.0,INDIVIDUAL,0.0,13889.0,0.0
25000.0,36,6.49,2,200000.0,Source Verified,credit_card,LA,9.94,w,1278.51,0.0,INDIVIDUAL,500.0,351928.0,0.0
9950.0,36,10.99,0,145000.0,Not Verified,debt_consolidation,MD,33.18,f,738.73,0.0,INDIVIDUAL,0.0,300411.0,0.0
19600.0,60,12.29,10,80000.0,Source Verified,debt_consolidation,OK,14.48,w,1509.43,0.0,INDIVIDUAL,0.0,38990.0,0.0
18000.0,36,15.23,10,93000.0,Source Verified,home_improvement,VA,15.47,f,4725.3,15.0,INDIVIDUAL,,,1.0
15000.0,36,7.69,10,55000.0,Source Verified,debt_consolidation,NC,22.91,f,837.36,0.0,INDIVIDUAL,0.0,136956.0,1.0
12000.0,36,11.55,-1,97519.0,Verified,debt_consolidation,NV,16.56,f,2122.03,0.0,INDIVIDUAL,0.0,22720.0,0.0
23000.0,60,9.99,10,135000.0,Source Verified,debt_consolidation,SC,23.0,w,1619.72,0.0,INDIVIDUAL,0.0,317207.0,0.0
20000.0,36,13.99,0,50000.0,Verified,credit_card,TX,21.17,w,445.54,0.0,INDIVIDUAL,0.0,34706.0,0.0
11675.0,36,18.24,10,56000.0,Verified,home_improvement,AZ,37.06,w,2242.15,0.0,INDIVIDUAL,0.0,186750.0,0.0
17650.0,36,17.57,2,70000.0,Verified,debt_consolidation,TX,18.07,w,741.46,0.0,INDIVIDUAL,0.0,223548.0,0.0
2000.0,36,15.61,-1,45000.0,Source Verified,other,FL,6.5,f,389.04,0.0,INDIVIDUAL,0.0,9657.0,0.0
15000.0,36,7.69,7,75000.0,Not Verified,other,NJ,25.07,w,1403.78,0.0,INDIVIDUAL,0.0,35975.0,0.0
10000.0,36,11.67,10,150000.0,Not Verified,home_improvement,KY,9.06,w,1270.96,0.0,INDIVIDUAL,0.0,214793.0,0.0
17675.0,36,6.24,5,100000.0,Not Verified,credit_card,KS,13.24,f,581.8,0.0,INDIVIDUAL,0.0,95565.0,0.0
14950.0,36,17.57,2,85000.0,Source Verified,debt_consolidation,FL,18.47,f,190.34,0.0,INDIVIDUAL,706.0,238017.0,0.0
12000.0,36,6.62,10,115000.0,Not Verified,debt_consolidation,MD,3.3,f,66.33,0.0,INDIVIDUAL,,,1.0
20000.0,60,21.49,10,61000.0,Verified,debt_consolidation,MI,23.22,w,7736.42,0.0,INDIVIDUAL,0.0,50324.0,1.0
15000.0,36,6.68,2,275000.0,Not Verified,home_improvement,FL,18.55,f,669.29,0.0,INDIVIDUAL,0.0,394034.0,0.0
15900.0,36,12.29,5,60000.0,Source Verified,debt_consolidation,MN,16.2,f,1324.23,0.0,INDIVIDUAL,0.0,20088.0,0.0
20000.0,36,9.49,9,50000.0,Source Verified,debt_consolidation,NV,14.28,f,1618.36,0.0,INDIVIDUAL,0.0,20449.0,0.0
25000.0,36,7.89,10,70000.0,Not Verified,debt_consolidation,FL,22.25,w,759.07,0.0,INDIVIDUAL,0.0,130501.0,0.0
35000.0,60,15.61,10,74800.0,Verified,debt_consolidation,TX,31.37,w,4256.65,0.0,INDIVIDUAL,0.0,164189.0,0.0
11875.0,36,14.09,10,55000.0,Not Verified,debt_consolidation,CA,13.75,f,2343.45,0.0,INDIVIDUAL,0.0,13347.0,1.0
24000.0,60,10.99,9,70000.0,Source Verified,debt_consolidation,NY,18.45,w,3170.4,0.0,INDIVIDUAL,0.0,179994.0,0.0
20000.0,60,12.99,10,85000.0,Source Verified,debt_consolidation,CT,17.93,w,3138.03,0.0,INDIVIDUAL,0.0,17899.0,0.0
15000.0,60,13.66,5,85000.0,Source Verified,debt_consolidation,FL,17.98,w,1741.67,0.0,INDIVIDUAL,0.0,39404.0,0.0
12000.0,36,13.98,0,120000.0,Verified,debt_consolidation,CO,19.54,w,1638.3,0.0,INDIVIDUAL,0.0,287180.0,0.0
11700.0,36,13.11,0,38000.0,Verified,debt_consolidation,GA,27.79,f,2138.8,0.0,INDIVIDUAL,0.0,56496.0,1.0
15550.0,60,17.97,4,53000.0,Verified,debt_consolidation,IL,32.72,f,0.0,0.0,INDIVIDUAL,0.0,41139.0,0.0
10000.0,36,13.66,3,28000.0,Source Verified,debt_consolidation,NM,13.97,f,1090.36,0.0,INDIVIDUAL,87.0,10615.0,0.0
10075.0,36,8.9,3,150000.0,Source Verified,home_improvement,CA,7.65,w,1248.39,0.0,INDIVIDUAL,0.0,658834.0,1.0
13000.0,36,6.68,8,73000.0,Not Verified,credit_card,VA,20.75,w,517.91,0.0,INDIVIDUAL,0.0,63379.0,0.0
4800.0,36,7.49,2,45600.0,Not Verified,debt_consolidation,PA,22.39,w,269.47,0.0,INDIVIDUAL,0.0,68865.0,1.0
3000.0,36,14.31,1,135200.0,Verified,home_improvement,TX,19.44,f,348.97,0.0,INDIVIDUAL,0.0,354452.0,1.0
2000.0,36,14.65,10,57987.0,Not Verified,vacation,WA,19.88,w,157.62,0.0,INDIVIDUAL,743.0,30353.0,0.0
1000.0,36,18.39,3,50300.0,Not Verified,vacation,AL,11.12,f,306.37,0.0,INDIVIDUAL,,,1.0
5000.0,60,10.75,3,65000.0,Verified,home_improvement,DE,20.68,f,1484.41,0.0,INDIVIDUAL,,,1.0
35000.0,36,14.65,4,115000.0,Verified,debt_consolidation,IL,8.29,w,2390.07,0.0,INDIVIDUAL,0.0,411273.0,0.0
1750.0,36,24.5,7,38740.0,Verified,debt_consolidation,CA,24.0,w,457.62,0.0,INDIVIDUAL,2535.0,46002.0,0.0
24000.0,60,15.61,10,101000.0,Verified,debt_consolidation,NM,15.05,w,4427.35,0.0,INDIVIDUAL,0.0,55669.0,0.0
34950.0,60,18.49,0,100000.0,Source Verified,other,NY,16.86,f,1001.14,0.0,INDIVIDUAL,0.0,53735.0,0.0
16000.0,36,15.31,10,53000.0,Not Verified,debt_consolidation,KS,17.53,f,3356.65,0.0,INDIVIDUAL,0.0,99289.0,0.0
9500.0,36,6.92,10,91500.0,Not Verified,credit_card,SD,19.25,w,439.28,0.0,INDIVIDUAL,0.0,180899.0,0.0
3000.0,36,17.57,2,58500.0,Source Verified,moving,FL,17.09,f,164.17,0.0,INDIVIDUAL,0.0,18348.0,0.0
15000.0,36,15.61,10,165900.0,Verified,debt_consolidation,VA,26.06,f,2437.63,0.0,INDIVIDUAL,0.0,747460.0,0.0
8000.0,36,11.44,1,25000.0,Verified,debt_consolidation,LA,33.27,f,671.15,0.0,INDIVIDUAL,0.0,25407.0,0.0
5600.0,36,14.99,-1,45000.0,Not Verified,home_improvement,VA,13.65,w,512.01,0.0,INDIVIDUAL,0.0,43083.0,1.0
15000.0,36,9.17,5,69500.0,Not Verified,home_improvement,TN,11.85,w,215.01,0.0,INDIVIDUAL,0.0,236639.0,0.0
20325.0,60,18.54,0,51000.0,Verified,credit_card,CA,24.47,f,3523.81,0.0,INDIVIDUAL,0.0,29046.0,0.0
13000.0,60,14.65,4,50000.0,Source Verified,vacation,CA,19.3,f,1196.6,0.0,INDIVIDUAL,0.0,35438.0,0.0
4800.0,36,15.61,3,57200.0,Not Verified,credit_card,AL,21.76,w,604.25,0.0,INDIVIDUAL,63.0,34710.0,0.0
11600.0,60,16.55,2,38000.0,Source Verified,debt_consolidation,TN,32.75,w,1649.89,0.0,INDIVIDUAL,59.0,14137.0,0.0
3600.0,36,17.14,3,51000.0,Source Verified,debt_consolidation,NY,15.34,w,605.02,0.0,INDIVIDUAL,0.0,23746.0,0.0
9400.0,36,13.98,1,28665.0,Not Verified,debt_consolidation,OH,27.55,f,1264.65,0.0,INDIVIDUAL,0.0,146392.0,1.0
5000.0,36,7.26,9,50000.0,Source Verified,debt_consolidation,WV,9.39,f,91.17,0.0,INDIVIDUAL,0.0,214638.0,1.0
15000.0,60,19.52,7,54000.0,Verified,other,MD,27.88,w,3588.97,0.0,INDIVIDUAL,250.0,312703.0,0.0
14700.0,60,16.99,1,32000.0,Source Verified,debt_consolidation,WI,32.93,f,990.32,0.0,INDIVIDUAL,97.0,28856.0,0.0
28000.0,36,6.68,10,100000.0,Source Verified,credit_card,CA,14.66,w,1249.36,0.0,INDIVIDUAL,0.0,56332.0,0.0
6050.0,36,12.99,10,25000.0,Source Verified,credit_card,IL,11.47,f,971.87,0.0,INDIVIDUAL,0.0,6289.0,0.0
7550.0,36,16.99,2,18000.0,Verified,debt_consolidation,WA,24.53,w,204.36,0.0,INDIVIDUAL,0.0,9874.0,0.0
18000.0,36,7.69,-1,40000.0,Verified,credit_card,FL,19.14,w,1172.08,0.0,INDIVIDUAL,0.0,93245.0,1.0
7500.0,60,15.57,3,69000.0,Source Verified,home_improvement,NJ,3.86,f,193.07,0.0,INDIVIDUAL,,,0.0
23525.0,36,14.65,3,100000.0,Verified,debt_consolidation,CA,6.23,w,1854.08,0.0,INDIVIDUAL,0.0,25218.0,0.0
30000.0,60,24.99,0,125000.0,Source Verified,small_business,MD,14.61,f,12325.87,0.0,INDIVIDUAL,0.0,116274.0,0.0
8400.0,36,7.88,2,47500.0,Not Verified,debt_consolidation,FL,11.7,f,721.4,0.0,INDIVIDUAL,,,1.0
14400.0,36,6.89,1,106000.0,Not Verified,home_improvement,TX,33.84,w,71.66,0.0,INDIVIDUAL,84.0,144950.0,0.0
13000.0,60,16.99,10,52000.0,Source Verified,credit_card,AZ,13.45,f,2541.06,0.0,INDIVIDUAL,0.0,13295.0,0.0
12000.0,36,11.55,10,75000.0,Source Verified,debt_consolidation,NC,22.38,w,846.94,0.0,INDIVIDUAL,0.0,43470.0,1.0
6000.0,36,7.69,-1,31000.0,Verified,debt_consolidation,MI,18.12,w,497.34,0.0,INDIVIDUAL,0.0,81987.0,0.0
21950.0,36,12.12,10,65000.0,Verified,credit_card,UT,16.86,f,4277.64,0.0,INDIVIDUAL,0.0,198266.0,0.0
11000.0,60,12.69,1,35000.0,Source Verified,credit_card,PA,18.86,w,1008.81,0.0,INDIVIDUAL,0.0,41790.0,0.0
9000.0,60,9.99,10,146760.0,Verified,car,TX,29.79,f,2378.82,0.0,INDIVIDUAL,,,1.0
9950.0,36,12.35,2,30000.0,Not Verified,credit_card,VA,18.8,f,394.56,0.0,INDIVIDUAL,0.0,11304.0,0.0
24925.0,60,13.98,10,82000.0,Verified,debt_consolidation,MI,30.7,f,3500.41,0.0,INDIVIDUAL,0.0,201921.0,0.0
3750.0,36,17.86,10,50000.0,Not Verified,home_improvement,MD,8.57,w,344.53,0.0,INDIVIDUAL,0.0,366823.0,0.0
18000.0,36,16.55,-1,45000.0,Not Verified,debt_consolidation,NV,18.05,f,215.15,0.0,INDIVIDUAL,0.0,165886.0,0.0
10000.0,36,14.99,-1,70000.0,Verified,debt_consolidation,CA,8.21,f,1646.17,0.0,INDIVIDUAL,0.0,13288.0,0.0
16000.0,36,11.99,0,47500.0,Source Verified,debt_consolidation,AK,9.88,w,617.05,0.0,INDIVIDUAL,0.0,18299.0,1.0
7000.0,36,9.17,10,35000.0,Verified,debt_consolidation,AL,21.81,w,100.34,0.0,INDIVIDUAL,3907.0,14262.0,0.0
15800.0,36,14.33,5,60000.0,Verified,debt_consolidation,NY,8.8,f,2810.81,0.0,INDIVIDUAL,0.0,17403.0,0.0
14950.0,36,7.9,10,80000.0,Not Verified,debt_consolidation,CA,21.49,f,1896.05,0.0,INDIVIDUAL,0.0,406681.0,1.0
17425.0,60,21.0,10,50000.0,Verified,debt_consolidation,CA,26.04,f,906.3,0.0,INDIVIDUAL,0.0,74413.0,0.0
18325.0,36,13.67,10,53173.2,Verified,debt_consolidation,CA,25.1,w,391.9,0.0,INDIVIDUAL,0.0,33086.0,0.0
4500.0,60,7.49,10,72600.0,Not Verified,car,KY,13.59,f,987.15,0.0,INDIVIDUAL,,,1.0
10000.0,36,17.57,10,85000.0,Verified,other,LA,23.04,f,279.96,0.0,INDIVIDUAL,2150.0,61335.0,0.0
12000.0,36,10.15,5,52000.0,Source Verified,debt_consolidation,OH,17.47,w,1168.71,0.0,INDIVIDUAL,0.0,60210.0,0.0
20000.0,60,13.99,10,66000.0,Source Verified,debt_consolidation,CA,21.18,w,1802.96,0.0,INDIVIDUAL,0.0,35353.0,0.0
21725.0,36,14.33,7,71000.0,Verified,debt_consolidation,NY,19.59,f,2716.68,0.0,INDIVIDUAL,,,1.0
6000.0,36,12.39,0,25000.0,Source Verified,debt_consolidation,CA,15.36,w,637.46,0.0,INDIVIDUAL,0.0,8183.0,0.0
14575.0,60,17.86,10,41500.0,Not Verified,debt_consolidation,TN,18.97,w,2604.54,0.0,INDIVIDUAL,0.0,92860.0,0.0
